"respondent_id","district","poll_id","w_lv","w_rv","birthright_citizenship","check_or_support"
15174,"il12","il12-1",0.6283,0.3084,NA,NA
15175,"il12","il12-1",1.7875,0.9531,NA,NA
15176,"il12","il12-1",1.4115,1.0096,NA,NA
15177,"il12","il12-1",2.1755,2.2389,NA,NA
15178,"il12","il12-1",0.9228,0.3426,NA,NA
15179,"il12","il12-1",0.9792,2.2416,NA,NA
15180,"il12","il12-1",1.0104,0.5515,NA,NA
15181,"il12","il12-1",1.5747,1.3547,NA,NA
15182,"il12","il12-1",0.8482,0.3887,NA,NA
15183,"il12","il12-1",1.6204,1.4495,NA,NA
15184,"il12","il12-1",0.6249,0.2776,NA,NA
15185,"il12","il12-1",0.7092,0.5244,NA,NA
15186,"il12","il12-1",0.555,0.3526,NA,NA
15187,"il12","il12-1",1.5126,1.8131,NA,NA
15188,"il12","il12-1",0.749,0.3784,NA,NA
15189,"il12","il12-1",0.4217,0.2094,NA,NA
15190,"il12","il12-1",0.5614,0.2889,NA,NA
15191,"il12","il12-1",0.8024,2.8622,NA,NA
15192,"il12","il12-1",0.953,0.6844,NA,NA
15193,"il12","il12-1",0.7763,0.3119,NA,NA
15194,"il12","il12-1",0.8218,0.5238,NA,NA
15195,"il12","il12-1",1.4478,0.8663,NA,NA
15196,"il12","il12-1",0.947,0.4605,NA,NA
15197,"il12","il12-1",0.9541,0.5991,NA,NA
15198,"il12","il12-1",0.7901,0.3593,NA,NA
15199,"il12","il12-1",1.063,0.5155,NA,NA
15200,"il12","il12-1",0.8781,0.7302,NA,NA
15201,"il12","il12-1",1.4115,1.1145,NA,NA
15202,"il12","il12-1",0.7968,0.5828,NA,NA
15203,"il12","il12-1",0.5471,0.2254,NA,NA
15204,"il12","il12-1",0.9256,0.4386,NA,NA
15205,"il12","il12-1",0.5952,0.2043,NA,NA
15206,"il12","il12-1",1.415,0.6723,NA,NA
15207,"il12","il12-1",2.049,1.0638,NA,NA
15208,"il12","il12-1",1.6577,1.0804,NA,NA
15209,"il12","il12-1",0.4244,0.1246,NA,NA
15210,"il12","il12-1",1.0872,2.2662,NA,NA
15211,"il12","il12-1",0.9557,0.6002,NA,NA
15212,"il12","il12-1",1.4551,7.0858,NA,NA
15213,"il12","il12-1",0.947,0.436,NA,NA
15214,"il12","il12-1",0.9248,0.4827,NA,NA
15215,"il12","il12-1",1.0334,0.4807,NA,NA
15216,"il12","il12-1",2.1808,1.7408,NA,NA
15217,"il12","il12-1",0.674,0.2251,NA,NA
15218,"il12","il12-1",0.6673,1.0561,NA,NA
15219,"il12","il12-1",0.8845,0.4307,NA,NA
15220,"il12","il12-1",1.7836,0.8112,NA,NA
15221,"il12","il12-1",1.5747,1.6073,NA,NA
15222,"il12","il12-1",0.947,0.4302,NA,NA
15223,"il12","il12-1",1.1522,0.837,NA,NA
15224,"il12","il12-1",0.9076,0.524,NA,NA
15225,"il12","il12-1",1.8941,10.66,NA,NA
15226,"il12","il12-1",0.6195,0.2613,NA,NA
15227,"il12","il12-1",0.5787,0.4375,NA,NA
15228,"il12","il12-1",2.3259,9.7366,NA,NA
15229,"il12","il12-1",0.9797,0.8089,NA,NA
15230,"il12","il12-1",1.3047,0.8897,NA,NA
15231,"il12","il12-1",0.947,0.4609,NA,NA
15232,"il12","il12-1",1.2505,1.0433,NA,NA
15233,"il12","il12-1",0.6916,0.283,NA,NA
15234,"il12","il12-1",0.749,0.3628,NA,NA
15235,"il12","il12-1",0.9905,0.5562,NA,NA
15236,"il12","il12-1",1.2802,3.0405,NA,NA
15237,"il12","il12-1",0.9287,0.6164,NA,NA
15238,"il12","il12-1",0.931,0.3761,NA,NA
15239,"il12","il12-1",0.9076,0.5239,NA,NA
15240,"il12","il12-1",1.3989,1.3107,NA,NA
15241,"il12","il12-1",1.5357,0.9086,NA,NA
15242,"il12","il12-1",0.8877,4.5899,NA,NA
15243,"il12","il12-1",0.9026,0.3772,NA,NA
15244,"il12","il12-1",0.4217,0.2065,NA,NA
15245,"il12","il12-1",0.9231,0.4384,NA,NA
15246,"il12","il12-1",0.7277,0.3964,NA,NA
15247,"il12","il12-1",0.8415,0.4884,NA,NA
15248,"il12","il12-1",0.7092,0.39,NA,NA
15249,"il12","il12-1",0.953,0.6891,NA,NA
15250,"il12","il12-1",0.7077,0.3726,NA,NA
15251,"il12","il12-1",0.7901,0.3414,NA,NA
15252,"il12","il12-1",1.1423,0.9365,NA,NA
15253,"il12","il12-1",1.6567,1.8135,NA,NA
15254,"il12","il12-1",0.8946,0.3464,NA,NA
15255,"il12","il12-1",0.4217,0.2276,NA,NA
15256,"il12","il12-1",1.1088,2.2782,NA,NA
15257,"il12","il12-1",0.6195,0.2572,NA,NA
15258,"il12","il12-1",1.0481,0.4844,NA,NA
15259,"il12","il12-1",1.4433,3.4309,NA,NA
15260,"il12","il12-1",1.3755,0.8158,NA,NA
15261,"il12","il12-1",1.4678,2.8484,NA,NA
15262,"il12","il12-1",0.8129,0.4643,NA,NA
15263,"il12","il12-1",0.7184,1.5177,NA,NA
15264,"il12","il12-1",0.8223,0.4468,NA,NA
15265,"il12","il12-1",0.8038,0.2057,NA,NA
15266,"il12","il12-1",0.6787,1.5849,NA,NA
15267,"il12","il12-1",1.2428,0.7958,NA,NA
15268,"il12","il12-1",0.9228,0.3644,NA,NA
15269,"il12","il12-1",0.749,0.379,NA,NA
15270,"il12","il12-1",1.2536,0.6625,NA,NA
15271,"il12","il12-1",0.6501,0.8386,NA,NA
15272,"il12","il12-1",0.7763,0.3119,NA,NA
15273,"il12","il12-1",0.4938,0.9474,NA,NA
15274,"il12","il12-1",1.0709,0.8482,NA,NA
15275,"il12","il12-1",0.7559,0.264,NA,NA
15276,"il12","il12-1",2.1808,1.2626,NA,NA
15277,"il12","il12-1",1.0092,0.4857,NA,NA
15278,"il12","il12-1",0.9228,0.3863,NA,NA
15279,"il12","il12-1",0.6954,0.2835,NA,NA
15280,"il12","il12-1",0.8363,0.3847,NA,NA
15281,"il12","il12-1",1.007,0.3449,NA,NA
15282,"il12","il12-1",0.8795,0.2864,NA,NA
15283,"il12","il12-1",0.8342,0.6262,NA,NA
15284,"il12","il12-1",1.3784,1.1654,NA,NA
15285,"il12","il12-1",0.8995,0.3405,NA,NA
15286,"il12","il12-1",1.1427,0.5545,NA,NA
15287,"il12","il12-1",0.7901,0.3292,NA,NA
15288,"il12","il12-1",0.8237,0.2532,NA,NA
15289,"il12","il12-1",0.4471,0.1451,NA,NA
15290,"il12","il12-1",0.9978,0.4672,NA,NA
15291,"il12","il12-1",0.6994,0.2655,NA,NA
15292,"il12","il12-1",1.1423,0.898,NA,NA
15293,"il12","il12-1",0.5952,0.2169,NA,NA
15294,"il12","il12-1",0.6673,1.1813,NA,NA
15295,"il12","il12-1",0.867,0.3338,NA,NA
15296,"il12","il12-1",0.9944,0.5967,NA,NA
15297,"il12","il12-1",1.0818,0.6122,NA,NA
15298,"il12","il12-1",0.6959,0.1643,NA,NA
15299,"il12","il12-1",0.5725,1.1718,NA,NA
15300,"il12","il12-1",1.4351,0.6994,NA,NA
15301,"il12","il12-1",0.4848,0.1429,NA,NA
15302,"il12","il12-1",1.0475,3.1272,NA,NA
15303,"il12","il12-1",1.3006,0.8516,NA,NA
15304,"il12","il12-1",1.5488,0.6675,NA,NA
15305,"il12","il12-1",0.7566,0.9839,NA,NA
15306,"il12","il12-1",1.301,1.079,NA,NA
15307,"il12","il12-1",0.8482,0.4294,NA,NA
15308,"il12","il12-1",0.9174,0.5861,NA,NA
15309,"il12","il12-1",1.7821,3.6411,NA,NA
15310,"il12","il12-1",0.9287,0.7601,NA,NA
15311,"il12","il12-1",1.3413,0.7825,NA,NA
15312,"il12","il12-1",0.6669,2.5004,NA,NA
15313,"il12","il12-1",0.5015,0.1686,NA,NA
15314,"il12","il12-1",0.5316,0.2121,NA,NA
15315,"il12","il12-1",1.3788,1.0025,NA,NA
15316,"il12","il12-1",1.6593,1.3224,NA,NA
15317,"il12","il12-1",0.8586,0.3375,NA,NA
15318,"il12","il12-1",1.0707,0.5055,NA,NA
15319,"il12","il12-1",0.7715,0.2824,NA,NA
15320,"il12","il12-1",0.9228,0.3497,NA,NA
15321,"il12","il12-1",0.5775,0.3344,NA,NA
15322,"il12","il12-1",0.7451,1.4209,NA,NA
15323,"il12","il12-1",0.6357,0.3608,NA,NA
15324,"il12","il12-1",1.4929,0.7882,NA,NA
15325,"il12","il12-1",0.7763,0.3232,NA,NA
15326,"il12","il12-1",0.8363,0.3864,NA,NA
15327,"il12","il12-1",1.0542,0.45,NA,NA
15328,"il12","il12-1",0.9287,0.6165,NA,NA
15329,"il12","il12-1",0.6002,0.5629,NA,NA
15330,"il12","il12-1",0.5471,0.2509,NA,NA
15331,"il12","il12-1",0.5935,0.2255,NA,NA
15332,"il12","il12-1",0.8718,0.2754,NA,NA
15333,"il12","il12-1",1.118,0.4684,NA,NA
15334,"il12","il12-1",0.6357,0.3227,NA,NA
15335,"il12","il12-1",1.6383,1.138,NA,NA
15336,"il12","il12-1",0.8781,0.5939,NA,NA
15337,"il12","il12-1",1.0475,1.0469,NA,NA
15338,"il12","il12-1",1.0818,0.5314,NA,NA
15339,"il12","il12-1",1.4551,3.0094,NA,NA
15340,"il12","il12-1",0.9026,0.4209,NA,NA
15341,"il12","il12-1",0.4481,0.1728,NA,NA
15342,"il12","il12-1",0.4471,0.1607,NA,NA
15343,"il12","il12-1",0.9521,0.4642,NA,NA
15344,"il12","il12-1",0.947,0.4526,NA,NA
15345,"il12","il12-1",1.2589,0.8442,NA,NA
15346,"il12","il12-1",0.9239,5.1454,NA,NA
15347,"il12","il12-1",0.8135,2.1389,NA,NA
15348,"il12","il12-1",0.8149,0.3306,NA,NA
15349,"il12","il12-1",1.9154,1.8298,NA,NA
15350,"il12","il12-1",1.7821,2.915,NA,NA
15351,"il12","il12-1",0.8149,0.3059,NA,NA
15352,"il12","il12-1",1.5647,0.8833,NA,NA
15353,"il12","il12-1",0.8482,0.4417,NA,NA
15354,"il12","il12-1",1.2012,0.5211,NA,NA
15355,"il12","il12-1",1.7605,2.0297,NA,NA
15356,"il12","il12-1",0.9228,0.3402,NA,NA
15357,"il12","il12-1",1.0131,0.4779,NA,NA
15358,"il12","il12-1",0.9807,0.753,NA,NA
15359,"il12","il12-1",1.638,3.5569,NA,NA
15360,"il12","il12-1",1.1702,0.4896,NA,NA
15361,"il12","il12-1",0.5775,0.3142,NA,NA
15362,"il12","il12-1",1.0117,0.3539,NA,NA
15363,"il12","il12-1",1.1131,0.7752,NA,NA
15364,"il12","il12-1",1.1192,0.7424,NA,NA
15365,"il12","il12-1",0.9944,0.8411,NA,NA
15366,"il12","il12-1",0.8656,0.5251,NA,NA
15367,"il12","il12-1",1.3049,1.1038,NA,NA
15368,"il12","il12-1",1.2673,0.6325,NA,NA
15369,"il12","il12-1",0.9104,0.5675,NA,NA
15370,"il12","il12-1",1.2534,3.1433,NA,NA
15371,"il12","il12-1",0.7388,0.4981,NA,NA
15372,"il12","il12-1",1.9327,1.5189,NA,NA
15373,"il12","il12-1",1.1028,5.8328,NA,NA
15374,"il12","il12-1",0.5101,0.3999,NA,NA
15375,"il12","il12-1",0.9771,0.6137,NA,NA
15376,"il12","il12-1",0.6108,0.2541,NA,NA
15377,"il12","il12-1",1.2428,0.8794,NA,NA
15378,"il12","il12-1",0.7901,0.311,NA,NA
15379,"il12","il12-1",1.3867,2.6934,NA,NA
15380,"il12","il12-1",0.8704,0.4888,NA,NA
15381,"il12","il12-1",1.2701,0.8396,NA,NA
15382,"il12","il12-1",1.3788,0.5239,NA,NA
15383,"il12","il12-1",0.9,2.0822,NA,NA
15384,"il12","il12-1",0.9287,0.5787,NA,NA
15385,"il12","il12-1",1.0151,0.5024,NA,NA
15386,"il12","il12-1",1.3047,0.8847,NA,NA
15387,"il12","il12-1",0.6108,0.2563,NA,NA
15388,"il12","il12-1",1.4115,1.094,NA,NA
15389,"il12","il12-1",0.7536,0.8131,NA,NA
15390,"il12","il12-1",1.4115,1,NA,NA
15391,"il12","il12-1",0.7687,0.4558,NA,NA
15392,"il12","il12-1",1.415,0.6685,NA,NA
15393,"il12","il12-1",0.8482,0.4323,NA,NA
15394,"il12","il12-1",0.5876,0.4745,NA,NA
15395,"il12","il12-1",1.211,0.6873,NA,NA
15396,"il12","il12-1",1.7875,1.2289,NA,NA
15397,"il12","il12-1",1.1088,2.9605,NA,NA
15398,"il12","il12-1",0.5627,0.2711,NA,NA
15399,"il12","il12-1",1.0808,3.9116,NA,NA
15400,"il12","il12-1",1.1898,0.6057,NA,NA
15401,"il12","il12-1",0.619,0.2911,NA,NA
15402,"il12","il12-1",0.7687,0.438,NA,NA
15403,"il12","il12-1",0.7177,0.375,NA,NA
15404,"il12","il12-1",1.3375,2.7061,NA,NA
15405,"il12","il12-1",0.4217,0.2084,NA,NA
15406,"il12","il12-1",0.5627,0.2528,NA,NA
15407,"il12","il12-1",1.1973,0.4849,NA,NA
15408,"il12","il12-1",1.1131,0.7713,NA,NA
15409,"il12","il12-1",0.6388,2.2747,NA,NA
15410,"il12","il12-1",1.8833,1.3596,NA,NA
15411,"il12","il12-1",1.4551,4.7303,NA,NA
15412,"il12","il12-1",0.6699,0.2536,NA,NA
15413,"il12","il12-1",0.844,0.8085,NA,NA
15414,"il12","il12-1",1.2594,1.9777,NA,NA
15415,"il12","il12-1",0.8223,0.4433,NA,NA
15416,"il12","il12-1",0.969,0.5187,NA,NA
15417,"il12","il12-1",0.9239,5.2323,NA,NA
15418,"il12","il12-1",1.211,0.649,NA,NA
15419,"il12","il12-1",0.5614,0.2891,NA,NA
15420,"il12","il12-1",1.4226,1.2628,NA,NA
15421,"il12","il12-1",0.844,0.645,NA,NA
15422,"il12","il12-1",1.0092,0.5149,NA,NA
15423,"il12","il12-1",0.6108,0.2568,NA,NA
15424,"il12","il12-1",0.5614,0.2916,NA,NA
15425,"il12","il12-1",0.4367,0.1342,NA,NA
15426,"il12","il12-1",0.8557,0.5111,NA,NA
15427,"il12","il12-1",1.0659,0.5226,NA,NA
15428,"il12","il12-1",0.6122,0.2235,NA,NA
15429,"il12","il12-1",0.9807,0.8275,NA,NA
15430,"il12","il12-1",1.2212,1.0666,NA,NA
15431,"il12","il12-1",0.4695,0.2557,NA,NA
15432,"il12","il12-1",1.5647,0.812,NA,NA
15433,"il12","il12-1",0.6283,0.292,NA,NA
15434,"il12","il12-1",1.0792,0.8139,NA,NA
15435,"il12","il12-1",1.3551,1.3611,NA,NA
15436,"il12","il12-1",0.411,0.1611,NA,NA
15437,"il12","il12-1",1.7007,6.0951,NA,NA
15438,"il12","il12-1",0.5614,0.2867,NA,NA
15439,"il12","il12-1",0.9076,0.5167,NA,NA
15440,"il12","il12-1",1.3211,0.6252,NA,NA
15441,"il12","il12-1",0.8586,0.3316,NA,NA
15442,"il12","il12-1",0.4471,0.1422,NA,NA
15443,"il12","il12-1",0.8704,0.4877,NA,NA
15444,"il12","il12-1",0.7799,0.3611,NA,NA
15445,"il12","il12-1",0.6678,0.3121,NA,NA
15446,"il12","il12-1",0.6195,0.2556,NA,NA
15447,"il12","il12-1",0.8503,2.0081,NA,NA
15448,"il12","il12-1",1.0808,1.3089,NA,NA
15449,"il12","il12-1",0.5784,0.1902,NA,NA
15450,"il12","il12-1",0.5775,0.3165,NA,NA
15451,"il12","il12-1",0.8342,0.5896,NA,NA
15452,"il12","il12-1",0.8158,0.2854,NA,NA
15453,"il12","il12-1",0.8688,2.9423,NA,NA
15454,"il12","il12-1",1.3163,1.172,NA,NA
15455,"il12","il12-1",1.4727,0.8497,NA,NA
15456,"il12","il12-1",1.3054,0.6271,NA,NA
15457,"il12","il12-1",0.6413,0.379,NA,NA
15458,"il12","il12-1",1.5747,2.007,NA,NA
15459,"il12","il12-1",1.2436,0.6871,NA,NA
15460,"il12","il12-1",1.0756,0.5764,NA,NA
15461,"il12","il12-1",0.8129,0.4603,NA,NA
15462,"il12","il12-1",1.1162,0.6884,NA,NA
15463,"il12","il12-1",0.947,0.4974,NA,NA
15464,"il12","il12-1",0.947,0.4358,NA,NA
15465,"il12","il12-1",0.6195,0.2573,NA,NA
15466,"il12","il12-1",0.6122,0.2163,NA,NA
15467,"il12","il12-1",1.0358,0.3819,NA,NA
15468,"il12","il12-1",1.0886,0.7265,NA,NA
15469,"il12","il12-1",0.8363,0.3926,NA,NA
15470,"il12","il12-1",0.5627,0.245,NA,NA
15471,"il12","il12-1",1.3605,0.881,NA,NA
15472,"il12","il12-1",1.0358,0.4098,NA,NA
15473,"il12","il12-1",0.4471,0.1531,NA,NA
15474,"il12","il12-1",0.8342,0.6215,NA,NA
15475,"il12","il12-1",1.3375,3.1893,NA,NA
15476,"il12","il12-1",1.4115,1.0285,NA,NA
15477,"il12","il12-1",0.9529,0.5541,NA,NA
15478,"il12","il12-1",1.3047,0.923,NA,NA
15479,"il12","il12-1",0.7325,0.125,NA,NA
15480,"il12","il12-1",0.6916,0.2891,NA,NA
15481,"il12","il12-1",1.4478,0.8585,NA,NA
15482,"il12","il12-1",0.8342,0.5958,NA,NA
15483,"il12","il12-1",1.8153,1.1173,NA,NA
15484,"il12","il12-1",0.909,0.957,NA,NA
15485,"il12","il12-1",1.2594,2.4056,NA,NA
15486,"il12","il12-1",1.876,6.7296,NA,NA
15487,"il12","il12-1",0.5627,0.2621,NA,NA
15488,"il12","il12-1",1.0052,3.7497,NA,NA
15489,"il12","il12-1",0.8845,0.4572,NA,NA
15490,"il12","il12-1",0.7757,0.7316,NA,NA
15491,"il12","il12-1",0.6673,2.7329,NA,NA
15492,"il12","il12-1",1.0909,0.9082,NA,NA
15493,"il12","il12-1",1.629,4.9954,NA,NA
15494,"il12","il12-1",1.2446,1.6689,NA,NA
15495,"il12","il12-1",1.5019,4.7525,NA,NA
15496,"il12","il12-1",1.3026,0.4587,NA,NA
15497,"il12","il12-1",0.6122,0.2198,NA,NA
15498,"il12","il12-1",1.0369,0.6302,NA,NA
15499,"il12","il12-1",1.0542,0.4083,NA,NA
15500,"il12","il12-1",0.5316,0.2046,NA,NA
15501,"il12","il12-3",1.0301,0.4823,NA,NA
15502,"il12","il12-3",0.7733,0.4095,NA,NA
15503,"il12","il12-3",0.7059,0.3133,NA,NA
15504,"il12","il12-3",0.6236,0.2972,NA,NA
15505,"il12","il12-3",1.1976,0.617,NA,NA
15506,"il12","il12-3",0.9321,4.5657,NA,NA
15507,"il12","il12-3",1.0301,0.4548,NA,NA
15508,"il12","il12-3",1.1649,7.8795,NA,NA
15509,"il12","il12-3",1.6655,1.1072,NA,NA
15510,"il12","il12-3",0.7226,0.5098,NA,NA
15511,"il12","il12-3",0.8079,0.3551,NA,NA
15512,"il12","il12-3",0.5844,0.2228,NA,NA
15513,"il12","il12-3",0.9744,0.489,NA,NA
15514,"il12","il12-3",1.0848,0.8463,NA,NA
15515,"il12","il12-3",0.7397,0.3345,NA,NA
15516,"il12","il12-3",0.9047,0.4304,NA,NA
15517,"il12","il12-3",0.6872,0.2907,NA,NA
15518,"il12","il12-3",1.6501,0.9999,NA,NA
15519,"il12","il12-3",0.88,0.6648,NA,NA
15520,"il12","il12-3",0.7397,0.3345,NA,NA
15521,"il12","il12-3",1.071,0.7122,NA,NA
15522,"il12","il12-3",1.0813,0.6582,NA,NA
15523,"il12","il12-3",1.0134,0.5435,NA,NA
15524,"il12","il12-3",0.7995,0.2614,NA,NA
15525,"il12","il12-3",1.6501,0.903,NA,NA
15526,"il12","il12-3",1.6254,2.2924,NA,NA
15527,"il12","il12-3",0.6655,0.2471,NA,NA
15528,"il12","il12-3",0.6844,0.6367,NA,NA
15529,"il12","il12-3",0.7139,0.244,NA,NA
15530,"il12","il12-3",0.7131,4.0454,NA,NA
15531,"il12","il12-3",1.3151,2.2016,NA,NA
15532,"il12","il12-3",0.815,1.7802,NA,NA
15533,"il12","il12-3",0.7332,0.5169,NA,NA
15534,"il12","il12-3",0.7397,0.3345,NA,NA
15535,"il12","il12-3",1.1414,0.6471,NA,NA
15536,"il12","il12-3",1.303,4.8658,NA,NA
15537,"il12","il12-3",0.895,0.3665,NA,NA
15538,"il12","il12-3",0.6592,0.2492,NA,NA
15539,"il12","il12-3",0.7211,1.135,NA,NA
15540,"il12","il12-3",0.902,2.7121,NA,NA
15541,"il12","il12-3",0.5713,0.6533,NA,NA
15542,"il12","il12-3",0.9809,2.1888,NA,NA
15543,"il12","il12-3",1.1344,0.7185,NA,NA
15544,"il12","il12-3",1.1737,1.1675,NA,NA
15545,"il12","il12-3",1.1027,0.7867,NA,NA
15546,"il12","il12-3",1.1015,0.5288,NA,NA
15547,"il12","il12-3",1.3151,3.6313,NA,NA
15548,"il12","il12-3",0.4865,0.2106,NA,NA
15549,"il12","il12-3",1.1468,0.775,NA,NA
15550,"il12","il12-3",1.0713,0.4781,NA,NA
15551,"il12","il12-3",0.7382,0.2758,NA,NA
15552,"il12","il12-3",1.3064,0.7782,NA,NA
15553,"il12","il12-3",1.0124,0.7673,NA,NA
15554,"il12","il12-3",0.7006,0.3875,NA,NA
15555,"il12","il12-3",0.9656,0.5396,NA,NA
15556,"il12","il12-3",1.0187,0.7516,NA,NA
15557,"il12","il12-3",1.1992,0.6704,NA,NA
15558,"il12","il12-3",1.0713,0.4798,NA,NA
15559,"il12","il12-3",0.7139,0.2514,NA,NA
15560,"il12","il12-3",0.6236,0.2685,NA,NA
15561,"il12","il12-3",0.8358,0.3879,NA,NA
15562,"il12","il12-3",1.078,1.7308,NA,NA
15563,"il12","il12-3",1.009,0.7701,NA,NA
15564,"il12","il12-3",1.3939,0.8622,NA,NA
15565,"il12","il12-3",0.905,1.5614,NA,NA
15566,"il12","il12-3",1.6501,0.9053,NA,NA
15567,"il12","il12-3",1.0229,0.665,NA,NA
15568,"il12","il12-3",0.7617,0.2792,NA,NA
15569,"il12","il12-3",1.5755,1.2046,NA,NA
15570,"il12","il12-3",1.1884,0.7256,NA,NA
15571,"il12","il12-3",1.463,0.8325,NA,NA
15572,"il12","il12-3",0.3641,0.2148,NA,NA
15573,"il12","il12-3",1.2221,0.8287,NA,NA
15574,"il12","il12-3",0.984,0.3389,NA,NA
15575,"il12","il12-3",0.376,0.6702,NA,NA
15576,"il12","il12-3",0.8079,0.384,NA,NA
15577,"il12","il12-3",0.9653,0.7804,NA,NA
15578,"il12","il12-3",1.1001,2.0877,NA,NA
15579,"il12","il12-3",0.6721,1.9796,NA,NA
15580,"il12","il12-3",0.8052,0.2642,NA,NA
15581,"il12","il12-3",1.0134,0.5215,NA,NA
15582,"il12","il12-3",2.0157,1.2416,NA,NA
15583,"il12","il12-3",1.2027,0.8646,NA,NA
15584,"il12","il12-3",1.53,3.9892,NA,NA
15585,"il12","il12-3",1.0713,0.4781,NA,NA
15586,"il12","il12-3",1.7213,1.2239,NA,NA
15587,"il12","il12-3",0.7533,0.4315,NA,NA
15588,"il12","il12-3",1.381,0.7812,NA,NA
15589,"il12","il12-3",0.5448,0.233,NA,NA
15590,"il12","il12-3",0.8679,2.8222,NA,NA
15591,"il12","il12-3",0.6614,0.3541,NA,NA
15592,"il12","il12-3",1.2962,1.0197,NA,NA
15593,"il12","il12-3",0.3895,0.8938,NA,NA
15594,"il12","il12-3",0.6983,0.3078,NA,NA
15595,"il12","il12-3",1.0294,6.4644,NA,NA
15596,"il12","il12-3",1.6377,1.2234,NA,NA
15597,"il12","il12-3",0.947,2.2609,NA,NA
15598,"il12","il12-3",1.1861,1.1687,NA,NA
15599,"il12","il12-3",1.381,0.7115,NA,NA
15600,"il12","il12-3",0.7582,0.6563,NA,NA
15601,"il12","il12-3",0.8464,0.6351,NA,NA
15602,"il12","il12-3",1.5344,1.378,NA,NA
15603,"il12","il12-3",1.0134,0.5051,NA,NA
15604,"il12","il12-3",1.303,1.6628,NA,NA
15605,"il12","il12-3",0.7617,0.3075,NA,NA
15606,"il12","il12-3",0.6178,0.2189,NA,NA
15607,"il12","il12-3",1.9598,1.3863,NA,NA
15608,"il12","il12-3",0.9407,0.5393,NA,NA
15609,"il12","il12-3",0.9552,0.3564,NA,NA
15610,"il12","il12-3",0.6834,0.4781,NA,NA
15611,"il12","il12-3",0.8852,0.5796,NA,NA
15612,"il12","il12-3",1.1721,5.1106,NA,NA
15613,"il12","il12-3",1.1993,0.6319,NA,NA
15614,"il12","il12-3",1.0407,3.1236,NA,NA
15615,"il12","il12-3",1.6501,0.903,NA,NA
15616,"il12","il12-3",0.95,0.5753,NA,NA
15617,"il12","il12-3",1.0713,0.4972,NA,NA
15618,"il12","il12-3",1.5609,0.9542,NA,NA
15619,"il12","il12-3",1.0848,0.8246,NA,NA
15620,"il12","il12-3",1.4735,0.8216,NA,NA
15621,"il12","il12-3",0.7767,0.4451,NA,NA
15622,"il12","il12-3",0.6592,0.2492,NA,NA
15623,"il12","il12-3",1.2706,0.8967,NA,NA
15624,"il12","il12-3",0.853,0.3089,NA,NA
15625,"il12","il12-3",0.9552,0.3356,NA,NA
15626,"il12","il12-3",1.3948,7.6494,NA,NA
15627,"il12","il12-3",1.2002,0.9945,NA,NA
15628,"il12","il12-3",0.8583,2.1685,NA,NA
15629,"il12","il12-3",0.8312,0.3072,NA,NA
15630,"il12","il12-3",0.877,0.3654,NA,NA
15631,"il12","il12-3",1.3874,1.3911,NA,NA
15632,"il12","il12-3",1.166,0.7802,NA,NA
15633,"il12","il12-3",1.3902,2.1615,NA,NA
15634,"il12","il12-3",0.7071,0.4752,NA,NA
15635,"il12","il12-3",1.3939,0.8622,NA,NA
15636,"il12","il12-3",0.6919,0.2333,NA,NA
15637,"il12","il12-3",1.5881,4.1039,NA,NA
15638,"il12","il12-3",0.8452,0.2562,NA,NA
15639,"il12","il12-3",1.7326,1.1873,NA,NA
15640,"il12","il12-3",1.5609,1.0321,NA,NA
15641,"il12","il12-3",1.0241,0.6791,NA,NA
15642,"il12","il12-3",0.8679,1.6171,NA,NA
15643,"il12","il12-3",0.8947,0.601,NA,NA
15644,"il12","il12-3",1.1155,0.6493,NA,NA
15645,"il12","il12-3",0.813,0.4404,NA,NA
15646,"il12","il12-3",1.1534,0.8756,NA,NA
15647,"il12","il12-3",0.7613,2.0486,NA,NA
15648,"il12","il12-3",0.7919,0.5261,NA,NA
15649,"il12","il12-3",1.0875,0.7406,NA,NA
15650,"il12","il12-3",1.0134,0.523,NA,NA
15651,"il12","il12-3",1.048,1.0358,NA,NA
15652,"il12","il12-3",1.2354,0.8742,NA,NA
15653,"il12","il12-3",0.6606,0.3023,NA,NA
15654,"il12","il12-3",1.3939,0.9515,NA,NA
15655,"il12","il12-3",0.6347,0.2685,NA,NA
15656,"il12","il12-3",1.1799,0.5795,NA,NA
15657,"il12","il12-3",0.6545,0.256,NA,NA
15658,"il12","il12-3",0.6592,0.2492,NA,NA
15659,"il12","il12-3",0.7995,0.2614,NA,NA
15660,"il12","il12-3",1.2108,0.6487,NA,NA
15661,"il12","il12-3",0.7406,0.3998,NA,NA
15662,"il12","il12-3",0.6545,0.2481,NA,NA
15663,"il12","il12-3",0.9549,0.4333,NA,NA
15664,"il12","il12-3",1.5923,1.3067,NA,NA
15665,"il12","il12-3",0.7382,0.2758,NA,NA
15666,"il12","il12-3",0.7517,0.6294,NA,NA
15667,"il12","il12-3",1.303,4.8658,NA,NA
15668,"il12","il12-3",1.9648,3.0453,NA,NA
15669,"il12","il12-3",1.2233,1.0105,NA,NA
15670,"il12","il12-3",0.7121,1.5755,NA,NA
15671,"il12","il12-3",1.0251,1.0168,NA,NA
15672,"il12","il12-3",0.6919,0.2572,NA,NA
15673,"il12","il12-3",0.9567,0.4866,NA,NA
15674,"il12","il12-3",1.1279,0.8712,NA,NA
15675,"il12","il12-3",0.9388,0.5972,NA,NA
